fees_usa;votes_kp;votes_imdb;votes_filmCritics;votes_await;rating_kp;rating_imdb;rating_filmCritics;movieLength;ageRating;ratingMpaa;type;videos_trailers_number;budget;actor_metric;writer_metric;director_metric;movie_age;drama;komedija;triller;melodrama;boevik;kriminal;prikljuchenija;fentezi;fantastika;uzhasy;detektiv;semejnyj;biografija;istorija;multfilm;voennyj;muzyka;sport;dokumentalnyj;mjuzikl;SShA;Velikobritanija;Frantsija;Germanija;Kanada;Kitaj;Avstralija;Ispanija;Japonija;Italija;Belgija;Indija;Gonkong;Koreja_Juzhnaja;Industrial_Light__Magic_ILM;Digiscope;Double_Negative;Lola_Visual_Effects;Method_Studios;Pacific_Title__Art_Studio;Pacific_Title;Asylum_VFX;Gentle_Giant_Studios_Inc;Proof;Rhythm__Hues;Moving_Picture_Company_The;Cinesite;Custom_Film_Effects;Digital_Domain;Sony_Pictures_Imageworks;4Ward_Productions;Third_Floor_The;Lidar_Services_Inc;Mr_X_Inc;Rodeo_FX;KNB_EFX_Group_Inc;Plowman_Craven__Associates;CanalFrance;AMT;Universal_Pictures;Paramount_Pictures;20th_Century_Fox_Film_Corporation;New_Line_Cinema;Relativity_Media;Warner_Bros_Pictures;Centre_National_de_la_Cinmatographie_CNC;Silver_Pictures;Studio_Canal;Cin;NBC_Universal_Television;Columbia_Pictures_Corporation;Village_Roadshow_Pictures;Millennium_Films;MetroGoldwynMayer_MGM
15.737692404332934;2263.0;14420.0;150.0;;6.48;6.6;6.4;117.0;16.0;pg13;movie;1.0;21000000.0;3077948.8807956576;;179319.82139224012;17;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.744717785262985;196389.0;320637.0;201.0;;7.969;7.8;6.4;139.0;16.0;r;movie;1.0;40000000.0;;193101.74945597444;1198203.8993123658;13;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.455914592106875;262683.0;610312.0;245.0;;7.735;7.2;6.8;138.0;16.0;r;movie;3.0;150000000.0;13282234.599461358;3584369.944109765;2356825.2115200334;16;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
17.027003959680318;10998.0;89423.0;144.0;2050.0;6.692;6.4;6.3;90.0;16.0;r;movie;1.0;5000000.0;21668918.33036065;;26135.41740745156;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.754019708105478;151383.0;194501.0;272.0;5991.0;7.316;7.1;6.9;115.0;18.0;r;movie;2.0;50000000.0;33975382.1452557;;5905710.809457702;2;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.127157609206304;5420.0;82440.0;240.0;3027.0;6.052;6.6;7.3;111.0;;pg13;movie;2.0;18000000.0;22214689.154713266;1015867.931629852;1015867.931629852;4;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.67387376578052;125466.0;191660.0;276.0;46226.0;5.619;5.3;4.5;127.0;12.0;pg13;movie;4.0;176000000.0;24511642.771221243;12549669.098458191;5013391.619535782;4;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
17.590054663890438;130711.0;174665.0;187.0;23506.0;6.844;6.4;4.3;130.0;12.0;pg13;movie;3.0;66000000.0;8817601.249835052;2616453.371621807;111969.25976240096;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9.751908563076688;7432.0;13012.0;51.0;1582.0;6.086;6.0;4.8;85.0;16.0;r;movie;2.0;8000000.0;5423714.954523903;304879.02002045343;;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.576226303895517;886716.0;813108.0;200.0;;8.264;7.6;7.1;152.0;12.0;pg;movie;5.0;125000000.0;2466557.0709071425;70524.71499075225;779923.015750971;18;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
9.292381082312392;9768.0;8490.0;20.0;767.0;5.049;5.3;4.4;107.0;16.0;r;movie;1.0;16679999.999999998;461796.39104827086;;7021.09211102638;8;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
16.115764636253292;9914.0;24368.0;80.0;;4.447;3.0;3.4;110.0;12.0;pg;movie;1.0;20000000.0;2003464.058232359;;51224.56870774634;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.87856305824792;18551.0;23280.0;116.0;2080.0;6.125;5.4;5.0;88.0;0.0;pg;cartoon;2.0;150000000.0;6521608.619474603;;215420.4959403335;8;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.764297009937486;88957.0;126525.0;135.0;2353.0;7.213;6.7;5.2;95.0;16.0;r;movie;2.0;13000000.0;9549668.00636584;84991.81751630019;849520.1292386443;6;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.52759912587825;8645.0;19720.0;164.0;858.0;6.562;6.5;7.0;71.0;18.0;r;movie;2.0;;28264722.05761544;70497.70080681359;58644.83550863768;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.962207978038247;370585.0;301645.0;158.0;;7.782;6.9;5.7;136.0;16.0;pg13;movie;3.0;85000000.0;14305159.191190733;;;13;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0
17.32130198161835;22055.0;60964.0;156.0;1218.0;7.367;7.3;6.0;109.0;18.0;pg13;movie;1.0;11000000.0;28130081.970921803;;274233.9141852657;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.436991684246827;18148.0;166560.0;205.0;;7.603;7.8;8.2;141.0;16.0;r;movie;2.0;19000000.0;2135806.246761888;1648312.3068247042;2642382.103703314;13;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.3034990868117;20996.0;42252.0;111.0;;6.57;4.6;3.6;116.0;12.0;pg13;movie;2.0;94000000.0;1877684.7556260745;391571.9651181844;406858.2712341011;18;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.678289500355447;19294.0;81725.0;176.0;;7.167;7.4;7.6;92.0;16.0;r;movie;1.0;15000000.0;5650641.563624449;374371.82799605344;38420.38190104266;13;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.797707549624544;135503.0;204890.0;151.0;;7.845;7.3;7.3;85.0;0.0;pg;cartoon;3.0;80000000.0;2063861.4703537177;266653.0881531362;;17;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.070483800495456;92549.0;108006.0;143.0;1075.0;7.148;6.4;4.3;100.0;16.0;pg;movie;4.0;19000000.0;4164994.874874273;;37861.83203179161;10;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.608715315593033;37336.0;77602.0;218.0;6178.0;7.16;6.8;6.2;98.0;16.0;pg13;movie;2.0;;24970910.558762267;1732235.646190737;;7;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.19755979238278;196924.0;142387.0;322.0;27952.0;5.997;5.6;4.5;114.0;18.0;pg13;movie;6.0;110000000.0;77687035.2422595;4864685.025216648;4153374.786215309;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16.54324141814053;26940.0;57589.0;94.0;;6.115;5.3;3.5;96.0;16.0;r;movie;1.0;45000000.0;5128859.736063821;87441.49012874987;108934.74700429884;11;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.314572864409872;2630.0;24299.0;128.0;521.0;5.927;5.8;6.5;90.0;18.0;r;movie;3.0;;17747063.122161828;127130.04687060985;77343.3340529717;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.028123515729973;2565.0;8193.0;73.0;;6.692;6.4;5.3;112.0;16.0;undefined;movie;1.0;9500000.0;1681695.4211693164;110707.2012861168;26835.08451429856;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11.193959102478681;114490.0;92359.0;71.0;4005.0;7.805;7.7;5.9;98.0;16.0;undefined;movie;2.0;;14612807.537140775;;1193418.469655099;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.921039309984472;46029.0;107562.0;203.0;;6.542;5.7;4.9;98.0;12.0;pg13;movie;3.0;160000000.0;4699918.204677016;102346.2982540575;;13;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.928408110802625;7545.0;19718.0;105.0;;5.685;4.4;4.4;98.0;6.0;pg;movie;2.0;50000000.0;4454679.214143268;1632093.8929999103;67129.63644784575;13;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
13.414474626555304;4045.0;9369.0;78.0;;6.896;5.6;5.2;121.0;12.0;pg13;movie;1.0;780000.0;275022.9642304102;14970.269628695383;34701.413743412704;14;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.069022332771723;41936.0;72397.0;51.0;;5.028;4.6;3.8;83.0;16.0;pg13;movie;2.0;35000000.0;3917220.7148548686;262888.12027598213;;11;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.425293080754564;88476.0;151565.0;194.0;;6.113;5.4;4.5;96.0;12.0;pg;movie;2.0;175000000.0;13578164.61456073;3342600.934754423;1189628.854434001;12;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16.68061425022872;5396.0;64649.0;195.0;378.0;6.787;7.0;7.7;93.0;16.0;pg13;movie;3.0;8000000.0;8057845.090394611;49842.14048810121;49842.14048810121;6;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.64489259848554;77631.0;165368.0;282.0;6972.0;6.788;7.0;7.7;121.0;18.0;r;movie;4.0;;21320569.65326984;2393314.4789364147;1595542.9859576095;2;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.383811102743923;590422.0;659230.0;237.0;;8.123;7.4;7.2;161.0;12.0;pg;movie;2.0;100000000.0;8201644.312185886;1602751.3867972388;1801407.463621962;17;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
17.967117421222454;12215.0;43357.0;174.0;1095.0;6.595;6.3;6.6;100.0;12.0;pg13;movie;1.0;30000000.0;20141219.55903973;;1330955.1317510924;7;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
12.113387018571942;38990.0;14829.0;85.0;153.0;7.098;6.4;5.0;108.0;12.0;undefined;movie;2.0;32000000.0;526706.5901701815;105553.51047455474;105553.51047455474;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
17.778181258425548;20790.0;136437.0;165.0;;6.034;6.1;5.1;86.0;18.0;r;movie;2.0;9000000.0;3310548.441549856;;;12;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.831096251927114;37395.0;126782.0;208.0;6187.0;5.26;5.7;5.8;92.0;18.0;r;movie;4.0;35000000.0;46734286.593828574;10871215.124584733;2693789.940477415;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.483795358931513;3708.0;35273.0;185.0;;6.429;6.5;6.4;126.0;16.0;r;movie;3.0;28000000.0;7346741.118928748;1019.9238052422066;;13;1;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9.608512282590205;6756.0;14342.0;8.0;354.0;5.482;4.9;5.7;94.0;18.0;r;movie;3.0;;633912.2698488294;32353.171970276253;32353.171970276253;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.2724629673287;17458.0;54581.0;207.0;6.0;7.194;6.7;6.0;117.0;16.0;pg13;movie;1.0;60000000.0;13045677.242405953;658976.319249257;1272795.4739101967;10;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
18.43068754845839;75747.0;417236.0;238.0;;7.464;7.5;7.5;120.0;16.0;r;movie;2.0;65000000.0;6241569.439358392;946922.7229161093;929702.5170141384;15;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
13.689697870768741;3189.0;10542.0;63.0;;4.895;4.6;3.4;87.0;18.0;r;movie;;;436059.8638874263;74231.82919584356;123085.74769719572;14;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.43450678005221;18750.0;40242.0;86.0;5477.0;5.963;4.8;2.8;94.0;16.0;pg13;movie;2.0;8000000.0;4625994.165971871;;;8;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.392892111858014;5684.0;5605.0;67.0;;6.819;4.4;3.1;93.0;12.0;pg13;movie;0.0;40000000.0;1082618.4746641305;;49485.571884736215;17;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15.204540673493177;7333.0;127955.0;155.0;191.0;6.374;6.9;7.5;85.0;16.0;r;movie;1.0;750000.0;3412131.56451179;;;7;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.345427720825807;26591.0;40876.0;123.0;1569.0;6.423;6.3;5.3;96.0;16.0;pg13;movie;3.0;10000000.0;4642891.829145991;1123747.788922241;;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
18.217493803176346;147300.0;66645.0;153.0;;8.117;7.3;6.5;120.0;12.0;pg;movie;2.0;40000000.0;3468568.6273871846;;76695.43272254446;14;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.71245642026615;39407.0;95471.0;44.0;4956.0;5.914;5.9;4.5;93.0;16.0;r;movie;2.0;9675000.0;552538.311312327;19512.12593876358;;7;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.34237181013664;45312.0;74206.0;165.0;2476.0;6.604;6.3;4.0;107.0;18.0;r;movie;3.0;30000000.0;25122902.27012134;2106829.8953711423;1053199.8455899844;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
17.9046684593524;6976.0;32484.0;176.0;339.0;6.108;6.0;4.6;94.0;16.0;pg13;movie;2.0;18000000.0;1493287.286730853;260066.52947806264;;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.770744118070386;47069.0;39261.0;161.0;404.0;7.363;7.1;6.1;134.0;16.0;pg13;movie;6.0;25000000.0;15230806.488551809;;;3;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.535174933532323;2552.0;8048.0;89.0;1172.0;5.798;5.3;4.7;105.0;12.0;pg13;movie;2.0;20000000.0;13028124.96287112;470898.3376659283;391076.9026779144;9;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.79087110971409;422476.0;556329.0;225.0;;7.832;7.1;6.1;115.0;12.0;pg13;movie;4.0;120000000.0;5265989.94628403;1845184.590542921;308490.6853866546;15;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
18.77210762185149;114821.0;183323.0;179.0;;7.132;5.8;5.6;124.0;16.0;pg13;movie;1.0;70000000.0;5065758.183506007;;611828.5509027161;17;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
